PM10 Delhi,12:00:00 AM,1:00:00 AM,2:00:00 AM,3:00:00 AM,4:00:00 AM,5:00:00 AM,6:00:00 AM,7:00:00 AM,8:00:00 AM,9:00:00 AM,10:00:00 AM,11:00:00 AM,12:00:00 PM,1:00:00 PM,2:00:00 PM,3:00:00 PM,4:00:00 PM,5:00:00 PM,6:00:00 PM,7:00:00 PM,8:00:00 PM,9:00:00 PM,10:00:00 PM,11:00:00 PM
9/4/2019,165.99,164.36,166.86,155.91,147.9,146.5,147.04,145.13,152.75,160.59,204.88,210.51,197.96,157.24,145.26,138.52,134.1,129.96,127.03,130.56,136.26,134.09,113.72,96.16
9/5/2019,83.93,78.39,76.03,71.55,66.75,63.21,66.5,67.51,83.86,93.87,109.63,104.71,116.56,113.49,92.32,85.47,86.36,78.7,79.66,89.21,111.98,117.05,122.86,110.99
9/6/2019,95.67,89.13,82.54,80.11,79.36,84.86,83.22,86.23,98.99,108.48,104.99,100.01,86.22,84.77,91.84,80.47,73.9,79.14,84.51,79.69,96.93,107.28,100.14,88.73
9/7/2019,76.23,73.15,67.7,66.16,67.62,75.42,78.57,79.59,94.42,103.76,88.8,92.98,97.15,89.92,92.05,89.3,90.49,74.9,68.04,89.42,99.95,88.86,78.01,75.81
9/8/2019,78,68.36,52.65,50.92,52.12,53.55,54.13,59.4,66.63,80.27,86.91,84.85,80.61,92.8,84.73,74.17,66.57,66.87,68.95,80.6,92.39,107.43,118.05,127.29
9/9/2019,135.33,115,108.18,105.05,101.85,103.79,104.54,107.2,124.67,143.17,122.85,114.94,113.68,115.36,126.17,129.67,129.2,129.02,126.03,134.27,146.84,161.44,165.59,170.53
9/10/2019,157.3,148.6,144.72,139.75,139.19,131.61,129.35,133.69,143.18,142.79,127.97,131.35,131.87,134.45,120.53,129.74,128.76,127.58,124.61,143.94,167.52,186.33,205.14,197.21
9/11/2019,196.3,190.57,171.64,158.97,153.12,142.34,143.76,149.51,166.64,178.31,171.39,166.77,156.46,151.05,154.97,149.23,158.67,171.59,179.05,188.06,207.11,218.58,232.47,227.33
9/12/2019,212.28,196.33,167.23,138.22,126.5,122.43,118.62,123.86,134.44,149.14,162.4,146.99,135,127.79,132.95,124.46,127.44,106.8,93.23,100.51,117.27,120.3,104.87,93.65
9/13/2019,84.26,73.01,64.13,60.69,60.99,60.54,65,79,95.53,109.38,105.15,94.34,99.21,86.49,80.84,67.59,72.16,72.17,76.52,86.07,99.42,105.31,103.83,95.65
9/14/2019,81.59,68.24,54.78,46.27,44.84,44.92,43.82,46.05,50.32,66.69,81.74,85.2,87.3,90.7,83.12,71.16,69.6,74.27,73.74,77.37,80.02,83.85,86.71,72.36
9/15/2019,61.58,50.85,42.18,38.49,37.81,39.18,45.58,51.45,57.48,60.9,62.8,72.55,84.15,77.23,75.59,87.47,80.52,83.71,83.68,89.99,107.37,113.54,119.31,119.2
9/16/2019,110.46,101.73,92.43,91.35,92.93,96.01,101.31,110.01,127.73,142.07,164.55,152.87,118.85,117.95,119.96,126.42,124.23,119.86,128.64,148.86,171.58,183.05,186.86,177.47
9/17/2019,175.53,185.08,179.98,165.24,152.18,137,106.19,101.21,106.08,106.81,91.39,88.62,112.13,120.09,117.44,123.26,127.06,127.71,124.31,135.9,177.79,188.01,172.56,138.52
9/18/2019,119.48,106,95.51,85.4,82.07,78.67,82.92,86.89,73.02,81.04,91.43,117.35,118.29,113.53,111.62,101.37,100.28,97.17,102.79,103.79,107.65,101.07,94.85,83.48
9/19/2019,69.7,56.36,39.65,32.27,26.45,20.47,24.46,28.93,43.11,67.81,60.96,72.23,80.19,80.87,68.07,64.69,68.41,72.13,72,74.11,87.82,99.14,94.07,88.77
9/20/2019,79.64,74.2,81.22,85.67,91.43,88.87,88.55,103.6,129.71,153.66,126.69,117.55,112.24,96.73,87.73,79.19,86.06,100.95,94.49,103.51,126.05,149.73,149.23,148.59
9/21/2019,135.05,122.88,98.97,80.33,77.24,80.77,81.45,89.33,109.18,126.05,104.81,102.69,100.39,99.12,107.57,107.07,113.78,121.12,101.89,58.84,52.98,71.13,82.47,85.82
9/22/2019,84.12,78.02,62.01,49.83,49.82,56.28,59.19,62.01,75.64,85.28,79.15,69.18,53.08,47.33,49.45,51.2,56.71,58.11,62.47,71.68,81.89,81.69,76.64,74.71
9/23/2019,85.4,67.08,61.47,49.36,43.77,39.82,43.47,51.5,70.86,83.51,96.1,88.18,89.37,90.74,92.96,96.23,94.74,102.11,100.05,103.28,110.66,120.7,118.9,99.57
9/24/2019,88.76,80.52,71.64,64.88,63.23,61.79,64.42,75.05,99.12,133.48,128.13,132.54,124.71,122.28,94.79,82.53,72.73,81.75,105.27,113.76,106.36,114.25,120.68,106.54
9/25/2019,86.42,75.75,64.56,57.88,56.99,56.3,65.93,80.28,108.73,123.29,104.22,98.83,93.73,83.8,82.92,74.16,70.88,76.02,122.99,147.33,84.39,83.95,86.31,85.87
9/26/2019,87.6,87.6,74.58,63.88,57.89,50.51,47.8,46.57,56.32,59.95,68.1,72.51,70.3,68.03,61.32,59.73,59.02,55.44,56.22,66.7,88.12,98.14,113.04,98.5
9/27/2019,66.34,41.96,31.73,25.66,25.9,29.4,28.68,29.1,41.27,66.33,55.87,72.01,78.46,77.16,73.03,65.23,60.8,56.38,59.9,64.61,72.12,85.03,83.7,70.42
9/28/2019,57.9,51.2,45.96,46.46,50.9,48.71,46.75,53.48,64.38,81.3,75.73,76.43,83.38,80.59,78.43,64.31,69.61,60.64,62.96,69.14,78.94,92.92,98.15,69.17
9/29/2019,48.65,35.81,23.76,20.53,20.9,25.15,27.39,32.62,38.74,44.07,44.66,52.69,62.31,63.88,67.25,71.39,72.72,73.06,68.89,73.83,73.66,66.58,63.65,52.62
9/30/2019,42.5,38.48,34.58,31.57,28.09,28.92,31.21,35.54,69.65,72.12,85.84,95.25,86.85,98.14,103.66,107.23,113.46,114.26,108.07,111.42,128.4,139,137.48,125.63
10/1/2019,106.19,94.96,74.67,65.39,59.17,55.45,54.14,60.85,81.34,108.59,93.54,100.99,99.6,106.69,108.38,119.96,120.63,101.99,101.96,96.46,97.34,105.35,106.68,97.63
10/2/2019,91.77,91.43,94.59,87,78.96,73.62,74.04,74.88,77.73,93.89,79.77,84.25,89.93,88.01,89.38,91.84,91.15,85.99,86.78,101.76,126.83,148.28,153.68,151.62
10/3/2019,144.95,148.99,133.86,129.41,124.95,122.19,119.24,122.87,160.38,174.62,172.07,159.61,152.94,125.33,126.84,138.57,148.04,141.5,158.6,177.61,204.06,197.18,133.16,38.38
10/4/2019,48.47,50.21,47.78,56.08,63.43,67.84,73.2,80.54,91.45,98.27,99.6,101.45,103.31,106.16,108.83,107.38,109.61,115.65,118.57,115.82,110.84,114.65,133.19,155.23
10/5/2019,154.44,143.48,109.93,99.28,86.25,74.4,73.04,75.69,83.38,84.75,82.41,82.68,81.93,81.42,75.72,72.5,75.7,85.61,98.21,122.02,153.42,190.97,227.09,183.03
10/6/2019,192.98,150.63,127.23,112.5,103.45,101.46,110.48,117.17,132.98,145.31,152.39,150.32,141.24,125.64,118.11,125.47,129.52,132.3,135.6,151.18,174.71,183.83,180.55,168.47
10/7/2019,148.74,139.4,133.48,123.37,113.13,112.63,122.76,136.85,150.46,166.09,174.22,152.43,131.7,125.42,126.6,117.62,113.68,117.39,133.2,149.8,172.26,164.57,151.15,130.55
10/8/2019,118.97,116.85,108.81,95.86,88.69,86.41,85.55,93.13,108.84,123.73,131.19,126.35,113.65,104.07,94.59,90.38,86.62,85.42,96.94,103.23,131.99,169.65,207.58,229.04
10/9/2019,224.42,226.05,199.73,186.77,182.92,166.54,161.03,173.26,210.5,239.58,218.73,194.51,164.58,137.38,119.09,111.34,110.25,116.11,139.99,185.8,218.31,221.54,247.41,233.43
10/10/2019,218.35,200.47,195.69,190.1,188.91,193.19,200.57,216.1,244.92,285.12,298.93,258.13,223.3,198.29,167.99,150.99,148.09,163.93,196.44,228.03,243.99,255.53,257.36,239.83
10/11/2019,246.42,245.24,226.96,218.42,208.95,209.03,218.11,220.44,233.51,272.23,247.42,204.3,157.66,140.17,136.51,137.66,143.18,159.67,170.89,181.56,204.17,214.61,244,239.41
10/12/2019,240.16,220.35,205.54,200.5,205,204.09,202.26,207.18,229.79,265.13,269.2,237.61,178.09,156.24,151.72,146.01,148.15,151.89,160.11,187.43,230.3,263.33,289.38,276.71
10/13/2019,289.45,278.68,269.84,271.55,278.58,274.27,284.99,286.38,306.7,339.17,346.04,275.95,232.43,221.48,206.84,196.87,181.44,168.29,161.32,191.47,239.05,278.79,280.27,270.14
10/14/2019,263.19,255,246.65,236.32,227.15,228.29,234.03,245.73,266.6,300.09,309.79,261.23,209.81,196.14,183.13,172.67,162.57,163.49,175.25,211.95,257.91,283.16,327,330.15
10/15/2019,324.25,295.04,283.84,267.32,259.02,264.91,274.68,298.44,309.98,336.1,325.1,285.81,254.11,224.81,203.22,196.42,203.18,210.29,237.17,286.55,347.81,389.34,397.63,371.11
10/16/2019,356.45,330.5,314.68,287.36,264.59,258.2,249.05,249.73,264.28,296.13,283.41,266.46,247.62,240.88,236.13,231.81,239.6,249.91,261.53,283.78,325.13,339.63,329.43,308.33
10/17/2019,279.77,253.89,232.09,213.4,204.05,198.83,196.16,229.62,280.91,280.88,295.78,296.2,258.19,217.63,194.32,185.43,188.01,197.8,214.33,263,295.64,312.16,311.89,284.8
10/18/2019,257.47,242.07,219.06,203.24,189.68,181.3,181.26,191.26,224.22,250.62,259.68,258.12,242.87,220.15,170.33,156.71,145.24,163.89,187.85,257.16,360.94,168.36,84.22,65.67
10/19/2019,70.06,102.83,100.16,84,79.91,108.53,109.77,126.68,145.14,169.83,200.23,237.9,233.39,202.15,184,186.33,184.42,191.12,186.11,198.53,249.36,277.71,283.85,284.16
10/20/2019,284.11,241.29,207.01,196.58,201.49,208.24,209.47,217.43,242.32,259.33,260.27,230.7,189.39,151.64,121.66,109.76,102.99,108.84,125.39,162.9,219.88,259.74,279.97,285.08
10/21/2019,267.25,241.48,245.13,227.94,228.17,221.12,228.02,217.73,256.24,310.87,320.75,337.94,304.78,251.39,212.69,187.39,161.36,148.86,149.48,175.17,211.56,245.91,245.49,243.2
10/22/2019,249.9,251.76,229.66,209.13,195.91,186.2,181.49,187.33,216.88,261.19,263.51,239.88,202.78,169.92,149.53,148.47,139.67,134.26,141.3,201.25,247.38,290.97,309.15,310.61
10/23/2019,295.04,279.64,261.42,256.65,243.25,237.56,244.78,246.49,262.13,303.44,331.69,300.46,270.71,243.38,227.62,199.3,192.3,185.66,195.67,240.38,282.11,342.69,386.36,417.2
10/24/2019,419.2,416.15,392.25,356.29,336.43,320.26,327.92,342.56,373.63,438.86,464.47,441.34,342.85,253.01,243.59,233.84,211.2,211.54,241.83,310.22,359.38,426.28,431.4,421.75
10/25/2019,389.81,347.27,318.82,257.15,215.87,199.49,214.61,228.84,248.82,276.36,274.54,266.19,229.11,203.08,194.02,192.17,195.83,198.06,219.91,281.35,334.47,388.28,407.08,419.64
10/26/2019,404.62,388.44,355.25,319.66,291.26,262.1,229.7,231.92,246.88,278.81,307.2,257.89,233.5,192.46,173.98,180.14,191.36,215.94,248.1,311.34,361.12,392.32,444.53,455.83
10/27/2019,451.8,441.59,412.14,387.15,357.68,338.77,312.8,292.51,293.93,309.27,333.93,343.23,346.35,306.43,228.46,177.51,149.81,140.59,150.51,208.13,273.08,353.15,492.41,619.19
10/28/2019,607.66,626.98,655.13,628.6,542.08,488.56,428.78,356.4,341.12,371.23,402,408.58,396.78,382.44,325.07,279.84,264.59,268.9,290.93,328.84,364.45,411.74,443.87,473.91
10/29/2019,461.91,469.69,455.35,443.51,415.9,389.85,360.16,348.35,357.66,371.73,377.28,394.19,414.81,429.64,442.68,455.93,478.18,483.3,478.9,498.47,510.1,499.07,511.07,530.82
10/30/2019,523.63,508.71,478.34,462.21,452.88,418.03,383.87,349.82,331.55,332.64,353.33,388.12,418.07,474.33,514.98,516.46,506.02,473.62,461.7,485.83,504.34,531.13,523.34,511.56
10/31/2019,490,461.48,431.84,405.39,382.12,358.11,350.74,346.45,361.43,396.81,436.89,456.53,470.38,481.38,509.16,539.65,572.98,591.34,614.66,650.75,679.25,679.8,677.92,655.93
11/1/2019,623.04,596.54,584.13,603.54,621.78,620.96,607.71,603.13,621.39,654.09,701.78,686.56,636.33,621.3,627.02,599.46,602.18,570.89,545.06,546.54,514.49,476.93,393.56,361.17
11/2/2019,348.87,327.22,309.76,313.94,317.85,312.23,299.27,279.71,280.68,314.07,420.79,540.69,575.51,572.25,547.69,503.16,472.88,543.92,647.72,721.92,683.85,633.14,621.87,636.82
11/3/2019,656.55,680.82,708.58,767.44,796.59,807.46,828.15,913.49,936.94,906.63,894.91,928.77,904.91,923.26,927.39,851.35,668.03,539.59,457.31,425.85,443.45,389.76,328.53,272.15
11/4/2019,251.93,257.75,306.81,406.76,513.87,613.52,649.18,704.27,697.36,692.11,650.5,527.82,396.54,325.48,279.85,238.03,197.52,173.61,182.58,214.68,241.32,248.43,243.52,254.48
11/5/2019,290.18,363.35,438.02,461.8,471.01,465.62,446.46,425.09,398.79,375.4,343.47,294.43,239.82,193.39,157.24,141.47,130.91,129.14,144.44,188.16,241.43,264.89,266.19,256.86
11/6/2019,249.87,232.54,210.79,201.95,199.77,186.64,178.41,190.06,208.73,242.28,275.66,261.13,240.35,218.47,150.74,108.81,92.43,110.16,151.47,201.54,239.18,267.51,277.06,277.13
11/7/2019,258.31,236.18,223.42,222.7,225.99,236.1,246.33,267.31,293.71,335.71,365.18,370.83,379.86,375.38,369.72,339.54,277.27,253.99,266.45,285.22,299.33,290.71,291.89,310.21
11/8/2019,320.96,316.06,308.77,297.9,291.99,280.92,250.71,219.25,219.14,233.82,256.26,252.38,238.11,219.66,199,189.93,197.5,196.25,199.18,232.22,262.7,291.6,298.64,309.67
11/9/2019,304.37,297.5,284.02,269.67,274.63,274.53,270.24,278.77,295.76,302.87,270.51,212.96,166.16,135.42,120.48,107.51,105.81,112.37,137.38,187.18,229.24,278.51,309.34,306.87
11/10/2019,297.31,295.93,322.31,359.02,387.63,382.77,377.27,368.59,363.16,375.19,367.46,352.2,335.46,288.35,219.43,169.19,142.82,141.79,167.5,229,261.93,288.19,307.11,314.96
11/11/2019,316.5,301.43,289.95,293.05,326.17,366.31,387.94,416.42,461.76,546.51,626.09,669.89,639.52,459.61,336.02,279.76,239.94,220.19,229.22,280.96,324.45,356.56,376.65,388.18
11/12/2019,427.42,471.8,503.23,525.19,546.04,581.42,620.93,652.42,692.72,720.74,746.67,705.35,634.89,542.16,424.68,374.21,345.87,344.03,376.7,423.38,481.92,497.1,522.23,549.12
11/13/2019,545.31,540.31,540.49,556.33,588.83,592.98,569.61,549.81,550.63,580.18,626.57,566.67,524.23,520.09,509.88,477.83,447.61,455.01,494.44,525.39,557.5,568.51,555.09,545.37
11/14/2019,533.2,516.53,510.23,501.32,501.9,502.69,519.09,525.47,546.44,594.48,636.74,645.22,608.19,551.55,533.72,511.82,503.06,508.62,523.71,541.89,549.93,572.9,574.96,582.12
11/15/2019,547.01,503.88,490.04,570.16,713.02,796.48,792.67,792.44,793.8,834.41,822.07,766.22,688.25,574.44,478.21,367.79,326.62,353.71,377.74,418.17,444.17,455.72,459.25,460.5
11/16/2019,450.92,432.72,399.78,369.32,347.64,323.11,311.96,296.51,287.67,318.1,303.76,257.08,224.23,199.32,187.51,186.41,224,316.08,293.92,248.17,238.73,246.24,277.83,291.09
11/17/2019,266.14,243.04,215.65,176.32,153.47,157.67,163.6,156.01,153.14,146.95,139.76,133.86,127.75,133.16,129.09,118.05,115.41,115.44,114.72,136.59,177.25,202.37,239.55,257.11
11/18/2019,283.9,280.43,268.66,257.26,226.78,189.5,172.3,162.32,152.21,162.78,159.52,151.52,132.02,112.18,105.41,104.29,103.15,107.82,125.58,171.33,216.57,235.7,240.57,238.4
11/19/2019,222.85,211.77,204.15,195.54,195.47,196.07,203.05,210.51,214.8,237.14,273.31,294.84,274.81,231.05,186.59,157.08,133.43,130.23,155.36,227.08,253.35,259.66,280.28,286.78
11/20/2019,286.18,274.96,253.36,261.18,272.2,266.68,270.14,280.15,286.95,321.04,364.56,387.27,358.8,297.83,219.46,184.17,190.54,198.68,239.66,293.59,342.65,388.02,422.95,430.29
11/21/2019,434.19,427.08,400.24,389.76,373.35,360.27,362.24,373.76,397.1,449.64,454.58,440.9,368.32,327.39,273.42,238.78,241.32,252.35,280.38,303.24,342.91,378.44,432.79,427.93
11/22/2019,408.66,393.52,368.04,347.82,339.47,326.64,319.81,318.68,339,385.62,411.84,369.43,316.48,300.65,279.05,246.47,231.25,236.7,268.24,322.59,338.8,361.77,372.95,378.89
11/23/2019,350.9,327.51,276.78,231.54,211.91,204.4,207.78,211.46,213.03,232.47,238.35,226.03,221.04,215.54,188.88,171.74,165,163.56,188.43,222.86,238.79,235.87,222.07,213.49
11/24/2019,201.79,197.74,192.06,176.72,161.25,155.21,157.71,164.95,178.06,198.18,200.72,186.43,168.46,153.38,131.97,112.46,110.47,128.17,171.89,206.27,225.56,233.18,232.11,232.4
11/25/2019,222.49,219.44,210.83,197.91,183.86,175.84,175.15,183.17,206.04,256.65,283.84,256.94,218.32,191.73,153.68,145.11,142.5,153.38,184.97,227.82,263.07,285.97,293.32,295.93
11/26/2019,276.31,244.26,223.48,203.85,185.8,188.1,188.06,197.54,224.22,276.31,318.28,307.31,273.85,262.62,235.52,225.85,245.94,250.07,270.92,280.83,234.52,135.01,90.67,79.38
11/27/2019,69.93,64.78,54.11,47.88,45.18,42.91,47.38,58.28,81.19,126.18,146.9,171.65,181.34,196.83,198.85,204.33,209.72,213.12,179.83,170.74,175.68,174.98,138.34,74.18
11/28/2019,47.06,47.46,47.36,40.27,34.74,33.97,35.87,41.32,48.96,56.84,45.21,54.64,72.59,82.26,80.88,77.36,75.31,71.89,67.63,68.3,66.93,71.16,68.27,70.19
11/29/2019,75.84,80.86,80.93,73.49,63.14,58.74,57.31,61.64,74.06,95.32,102.18,99.65,89.32,85.48,83.5,85.4,89.04,95.92,103.17,129.41,153.19,179.88,201.35,188.22
11/30/2019,173.59,159.23,145.42,138.6,143.78,151.28,144.49,143.6,152.47,160.69,163.32,163.99,156.32,153.98,147.23,135.33,125.13,119.55,127.84,155.02,185.2,219.35,228.7,230.58
12/1/2019,221.88,206.34,194.17,185.03,174.27,179.14,192.49,196.87,198.78,204.37,218.63,224.94,195.72,157.61,138.5,131.36,127.83,129.96,140.22,174.88,224.23,262.08,263.92,276.11
12/2/2019,274.85,271.67,268.29,258.43,251.91,245.93,244.71,240.78,225.74,212.79,205.6,204.57,213.3,191.68,166.7,150.05,133.17,136.65,160.27,215.43,287.32,308.44,319.03,310.55
12/3/2019,303.46,289.88,273.73,242.53,218.65,213.1,211.09,208.93,215.23,243.47,261.44,260.6,227.54,204.06,176.13,157.54,144.61,153.89,172.96,251.54,301.53,327.62,358.89,378.94
12/4/2019,373.46,362.23,323.8,277.79,231,197.35,184.54,184.48,197.78,239.55,270.77,300.47,297.76,278.81,228.65,206.85,187.9,188.94,216.83,277.56,332.58,390.84,446.35,473.82
12/5/2019,484.63,466.81,443.32,413.24,391.02,379.08,381.2,384.84,406.42,469.08,505.24,475.94,424.45,366.35,330.38,318.81,315,328.38,357.41,421.12,448.45,491.9,497.04,502.75
12/6/2019,489.4,481.62,462.4,437.48,409.27,399.09,384.44,385.79,405.92,454.59,494.42,456.02,368.92,292.43,234.31,215.14,215.37,229.88,245.84,276.01,307.61,331.8,342.62,369.94
12/7/2019,378.14,376.32,366.26,358.88,353.34,349.12,350.58,348.93,365.83,390.5,414.55,421.94,425.63,365.39,256.72,212.31,196.36,205.58,254.38,296.2,344.18,406.69,448.39,476.44
12/8/2019,468.89,470.85,442.44,427.09,411.54,401.74,400.1,398.36,402.1,424.96,431.47,435.52,409.36,339.08,249.92,190.65,170.35,161.47,187.54,248.21,309,363.75,393.42,386.06
12/9/2019,374.6,362.03,347.08,330.74,314.69,305.88,308.03,319.69,340.96,381.05,413.5,386.57,322.19,234.68,184.12,173.87,164.36,174.42,221.22,274.68,314.07,393.52,415.47,420.5
12/10/2019,408.98,390.46,389.84,360.88,345.39,329.83,331.74,343.13,366.11,412.39,451.63,459.98,400.79,317.87,260.76,232.63,222.25,232.37,288.02,361.82,403.4,437.3,472.98,498.6
12/11/2019,500.49,498.13,481.26,463.96,457.03,446.74,444.64,441.54,472.63,559.48,564.46,512.22,424.48,372.16,332.14,310.42,310.02,339.5,373.24,446.69,478.62,528.89,540.79,564.01
12/12/2019,580.43,567.75,546.72,529.17,501.7,462.56,447,443.09,477.86,518.73,536.48,521.68,471.66,399.87,358.33,333.74,308.94,296.36,298.99,306.07,294.71,277.7,233.7,188.98
12/13/2019,143.45,118.83,122.95,131.7,133.87,131.66,129.53,110.16,76.71,55.44,56.93,77,97.06,114.39,126.94,137.77,145.85,169.45,181.2,176.31,167.97,149.93,125.8,101.26
12/14/2019,96.02,104.61,109.97,113.64,114.22,112.51,112.45,118.65,121.28,119.09,106.43,92.03,93.44,98.57,103.58,92.64,96.29,103.55,126.69,167.12,217.15,234.01,227.24,199.44
12/15/2019,178.25,163.52,150.89,135.86,127.74,127.06,133.81,153.34,172.8,181.88,189.38,195.99,180.26,134.5,114.31,106.41,106.38,108.98,126.51,159.68,173.37,170.66,172.48,173.54
12/16/2019,165.77,160.18,153.07,141.65,130.39,123.69,124.26,130.77,132.99,141.86,142.06,122.05,111.64,111.59,116.21,125.1,128.26,131.97,133.53,131.31,138.67,141.74,133.31,122.63
12/17/2019,111.3,102.53,97.93,88.16,84.26,84.72,86.73,91.46,98.28,112.17,123.08,127.69,131.71,138.68,145.2,147.54,148.61,155.38,152.41,164.99,187.36,227.91,263.8,293.65
12/18/2019,282.38,247.04,205.8,179.48,168.11,165.77,163.94,163.64,162.23,172.29,175.22,181.5,184.86,184.24,187.35,187.83,186.71,195.84,211.32,237.27,272.55,307.15,359.05,375.62
12/19/2019,359.42,334.6,308.79,295.51,271.2,257.12,247.96,248.01,268.02,288.42,312.77,342.35,378.14,419.72,466.47,492.45,488.31,478.22,483.77,485.3,504.05,513.7,502.38,496.35
12/20/2019,493.84,493.27,458.65,450,441.96,411.75,374.62,347.3,339.82,344.34,357.67,383.96,429.73,459.48,476.86,490.01,501.44,511.51,513.1,508.22,503.07,499.53,493.29,494.07
12/21/2019,463.61,442.68,435.63,411.71,388.54,357.17,344.09,330.23,325.29,335.75,354.99,380.43,384.27,363.3,328.77,306.15,287.72,277.53,289.27,317.81,358.23,369.83,335.66,305.78
12/22/2019,279.92,257.86,250.99,235.04,222.17,200.97,177.64,161,153.09,151.81,147.85,148.97,159.94,165.37,176.98,188.96,197.12,197.31,196.69,224.03,245.16,254.95,241.4,214.05
12/23/2019,188.55,172.94,167.34,159.36,157.08,157.75,162.52,171.8,180.07,195.18,213.69,220.23,235.82,247.95,263.79,276.18,284.83,294.1,310.87,317.95,340.04,347.27,340.62,358.73
12/24/2019,359.7,348.38,336.89,342.3,348.78,345.2,337.96,340.46,346.34,337.52,336.05,356,385.67,414.17,424.24,439.21,456.53,458.38,454.43,469.63,487.89,498.13,499.82,501.06
12/25/2019,494.57,461.4,393.01,286.86,204.22,184.8,179.17,179.74,172.31,171.5,174.02,197.66,219.3,227.49,224.42,223.84,233.69,250.71,268.29,278.14,278.54,286.7,296.8,311.53
12/26/2019,296.45,274.03,269.12,270.25,270.34,259.34,249.12,245.98,239.15,251.12,269.32,281.63,291.7,294.67,304.79,307.87,303.14,312.46,333.81,378.58,400.81,386.53,364.93,341.17
12/27/2019,327.33,321.48,320.88,319.43,292.02,276.31,268.91,269.36,270.52,293.87,313.36,338.91,351.08,370.84,388.52,403.14,419.95,439.56,447.72,443.53,465.97,513.42,525.56,533.16
12/28/2019,528.75,508.57,491.55,468.64,432.4,414.47,401.94,372.16,367.49,380.77,363.61,336.25,324.16,333.45,353.31,372.48,382.62,391.28,402.74,435.48,486.06,534.38,574.35,570
12/29/2019,560.71,502.49,479.03,477.79,466.62,441.4,427.14,412.95,404.15,408.49,418.1,442.21,482.78,512.06,515.89,513.83,508.5,492.66,496.75,546.72,598.62,619.7,629.04,645.97
12/30/2019,631.95,595.1,558.05,516.3,487.87,462.59,416.72,346.77,285.88,273.77,299.76,377.67,480.15,554.13,601.22,602.61,585.67,594.72,578.91,558.56,513.3,485.48,453.26,412.05
12/31/2019,364.75,317.06,261.49,235.89,222.2,216.89,219.48,228.74,241.73,258.91,287.89,310.14,323.07,323.86,329.97,324.12,312.25,306.86,308.73,392.89,488.6,603.03,628.67,609.19
1/1/2020,693.07,703.92,684.58,640.05,599.51,574.78,552.18,539.94,556.36,604.94,600.98,523,373.83,276.65,239.57,215.01,209.8,204.77,231.3,315.9,439.34,541.52,628.95,662.98
1/2/2020,702.37,698.94,623.7,576.63,545.4,524.52,499.52,464.48,452.61,472.8,511.78,477.12,421.73,311.68,198.28,176.32,169.89,170.12,206.18,313.16,385.72,497.19,556.89,586.34
1/3/2020,590.92,589.65,552.68,500.39,460.75,431.23,413.84,394.58,394.36,437.13,477.88,376.24,178.67,125.8,100.53,91.87,86.91,95.26,123,232.55,314.56,378,364.48,377.57
1/4/2020,385.68,388.18,379.4,359.03,345.24,351.36,352.56,336.46,342.45,382.21,411.35,423.57,386.61,320.04,243.49,202.19,182.32,167.46,186.72,255.46,349.04,366.02,362.2,374.19
1/5/2020,342.9,314.64,292.59,272.48,282.43,264.91,268.47,282.78,279.68,302.84,328.33,317.85,279.36,225.88,171.91,150.97,151.66,162.97,176.29,208.95,250.82,277.16,284.31,300.26
1/6/2020,302.91,270.61,242.65,245.2,245.12,247.26,249.89,254.45,271.76,303.62,345.78,352.69,351.45,340.93,293.77,195.95,188.39,197.93,203.13,193.53,177.16,172.06,146.7,146.42
1/7/2020,144.76,137.52,132.29,127.57,119.25,121.72,126.3,140.38,166.28,190.02,206.61,186.63,182.21,187.12,182.92,184.93,197.86,195.97,198.33,223.84,236.97,237.1,215.16,187.55
1/8/2020,149.29,141.93,141.35,133.99,123.79,118.55,106.63,108.32,106.63,121.8,129.14,131.77,141.84,159.51,171.27,182.2,169.5,177.55,187.6,192.69,179.6,159.91,138.8,126.65
1/9/2020,115.3,103.08,93.65,82.75,75.79,73.79,80.82,94.64,125.51,147,148.54,145.18,141.48,139.6,132.07,127.67,121.86,114.7,117.96,148.83,191.59,214.5,216.27,216.83
1/10/2020,224.16,216.3,196.35,171.06,147.71,129.18,124.87,130.57,138.7,152.78,175.16,199.78,211.17,218.12,210.16,194.37,177.59,163.2,162.46,210.1,298.68,351.17,347.78,333.53
1/11/2020,325.91,298.29,253.55,206.53,185.7,185.4,194.81,207.58,218.82,245.79,255.71,238.45,211.7,173.87,144.18,139.69,144.76,152.66,181.92,249.32,358.42,433.81,454.76,433.32
1/12/2020,419.48,423.83,414.99,385.96,352.42,332.08,314.26,301.96,315.12,342.87,356.86,315.91,265.12,218.11,185.07,172.17,163.96,164.52,204.51,278.34,362.95,451.44,528.67,537.99
